FaceID,X,Y,Z,Pressure
1,0.0544865353902181,0.19268977355957,0.557532674153646,61960.04297
2,0.055985538482666,0.187655039469401,0.535479654947917,69825.96094
3,0.0559582049051921,0.188603205362956,0.5501806640625,47864.21875
4,0.0554582354227702,0.190272674560547,0.557532674153646,47864.21875
5,0.0574836362202962,0.182721074422201,0.513878662109375,56866.32812
6,0.0569704729715983,0.184825541178385,0.528353658040365,60940.60547
7,0.0574431393941243,0.184134404500326,0.535778991699219,48566.96094
8,0.0574158058166504,0.185078837076823,0.550330322265625,48690.72266
9,0.0569158058166504,0.186718139648438,0.557605997721354,48690.72266
10,0.058983570098877,0.17789350382487,0.492727671305339,51194.73047
11,0.0584694709777832,0.179956537882487,0.506978668212891,66205.5
12,0.058944039662679,0.179288004557292,0.514406016031901,48096.07422
13,0.0584308713277181,0.181361404418945,0.52873134358724,49154.83984
14,0.0589054400126139,0.180693801879883,0.536083333333333,49154.83984
15,0.0588772061665853,0.181631637573242,0.550482991536458,48853.69922
16,0.0583753039042155,0.183243672688802,0.557682332356771,48853.69922
17,0.0604854367574056,0.173168538411458,0.472025675455729,54832.60547
18,0.0599713071187337,0.175193939208984,0.486053680419922,55689.19922
19,0.0604449450174967,0.174549870808919,0.49348100789388,47725.76172
20,0.0599317766825358,0.176580902099609,0.507582346598307,40319.51953
21,0.0604082425435384,0.175936838785807,0.514934346516927,47889.29297
22,0.0598950742085775,0.177976338704427,0.529110005696615,48588.19531
23,0.0603687070210775,0.177330403645833,0.536385660807292,48588.19531
24,0.0603423398335775,0.178261632283529,0.55063466389974,49396.88672
25,0.0598404731750488,0.179845403035482,0.557758666992187,49396.88672
26,0.0619854062398275,0.168543436686198,0.451774668375651,64227.26172
27,0.0614731737772624,0.170531138102214,0.465577667236328,54544.08984
28,0.061948678334554,0.169912541707357,0.473007680257161,47503.87891
29,0.0614345792134603,0.171905873616536,0.486883015950521,43623.73047
30,0.0619110450744629,0.171286305745443,0.494235005696615,47873.49219
31,0.0613978767395019,0.173286239624023,0.508184997558594,27536.86719
32,0.0618743069966634,0.172664805094401,0.515460673014323,48261.38281
33,0.0613583056131999,0.174669469197591,0.529485677083333,48276.10938
34,0.0618338050842285,0.174047068277995,0.536684997558594,48276.10938
35,0.0618093401590983,0.174972671508789,0.550784322102865,49755.3125
36,0.0613074735005697,0.176526301066081,0.557834004720052,49755.3125
37,0.0634853757222494,0.164024703979492,0.431970672607422,69024.53906
38,0.0629731432596842,0.165971939086914,0.445550669352214,66081.41406
39,0.063448678334554,0.16537873840332,0.452979990641276,48188.66016
40,0.0629364458719889,0.167331639607747,0.466634002685547,41139.53906
41,0.0634119453430176,0.166738403320313,0.473985005696615,48108.10547
42,0.0629006436665853,0.168699737548828,0.487710673014323,28755.58203
43,0.0633770739237467,0.168104634602865,0.494986673990885,48196.62109
44,0.0628639055887858,0.170069768269857,0.508786682128906,48540.33984
45,0.0633394050598144,0.169471867879232,0.515988016764323,48540.33984
46,0.0628253059387207,0.17144450378418,0.529861328125,48816.10156
47,0.0633027076721191,0.170846572875977,0.5369873046875,48816.10156
48,0.0632782427469889,0.171763671875,0.550934977213542,50136.125
49,0.0627763760884603,0.173287206013997,0.557908325195313,50136.125
50,0.0649872398376465,0.159606735229492,0.412618011474609,72677.46875
51,0.0644750086466471,0.161516270955404,0.425971669514974,68035.00781
52,0.0649524091084798,0.160946604410807,0.433402994791667,38189.53125
53,0.0644383112589518,0.162861836751302,0.446831319173177,36722.03906
54,0.0649156761169434,0.162290303548177,0.454186991373698,48861.73438
55,0.0644015426635742,0.16421396891276,0.467686665852865,28833.30078
56,0.0648798408508301,0.163641469319661,0.474964009602865,48616.87891
57,0.0643666737874349,0.16557080078125,0.488538350423177,28394.91406
58,0.0648450075785319,0.164996434529622,0.495740681966146,48549.77734
59,0.0643309071858724,0.166932367960612,0.509390340169271,48821.81641
