FaceID,X,Y,Z,Heat Flux
5060,0.0596728401184082,0.170441701253255,0.471698008219401,432014.078752474
5061,0.0600843391418457,0.169357935587565,0.464866668701172,1211742.99721848
5062,0.059570240020752,0.171162968953451,0.471690338134766,1004032.22715044
5063,0.0600316403706869,0.17008576965332,0.464862660725911,1189063.48058541
5064,0.0595457750956217,0.171892705281576,0.471688334147135,1093972.1765044
5065,0.0600598742167155,0.170817403157552,0.464864664713542,1117633.67867047
5066,0.0595984738667806,0.172622436523438,0.471692342122396,1093972.1765044
5067,0.0601643714904785,0.171540532430013,0.464872344970703,1004032.22715044
5068,0.0597246386210124,0.173339935302734,0.471701680501302,1093972.1765044
5069,0.0603461036682129,0.172246734619141,0.464885335286458,1093972.1765044
5070,0.0599261360168457,0.174040471394857,0.47171767171224,1093972.1765044
5071,0.0619119707743327,0.163319468180339,0.444714335123698,1227067.79723488
5072,0.061331968943278,0.165079299926758,0.451383666992188,410991.852659365
5073,0.0616878700256348,0.164017166137695,0.44469633992513,1170289.59226402
5074,0.0611417376200358,0.165784535725911,0.451368672688802,410991.852659365
5075,0.06154754002889,0.164736536661784,0.444685333251953,1217776.36206867
5076,0.0610315742492676,0.166508636474609,0.451361328125,1197144.49099781
5077,0.0614891751607259,0.165466303507487,0.444681660970052,1223345.94536154
5078,0.0610033404032389,0.167238403320313,0.45135932413737,1093055.26405401
5079,0.0615193061828613,0.166197937011719,0.444683329264323,1210823.01753139
5080,0.061061705271403,0.167970001220703,0.451362996419271,1093055.26405401
5081,0.0616360715230306,0.166923904418945,0.444692667643229,1197144.49099781
5082,0.061200138092041,0.16868940226237,0.451374338785807,1093055.26405401
5083,0.0618319384256999,0.167629170735677,0.444708679199219,1093055.26405401
5084,0.0614176368713379,0.169387100219727,0.451390340169271,1093055.26405401
5085,0.0634034411112467,0.1587998046875,0.424985015869141,1235341.16487832
5086,0.0628177731831868,0.160523869832357,0.431504679361979,549932.368848083
5087,0.0631595700581869,0.159496571858724,0.424966339111328,1186286.71131486
5088,0.0626096687316895,0.161230036417643,0.43148866780599,549932.368848083
5089,0.0630051358540853,0.160217803955078,0.424954996744792,1233974.71129393
5090,0.0624891395568848,0.161956934611003,0.431479329427083,1196857.30478412
5091,0.0629430071512858,0.160953201293945,0.424951324462891,1235824.02157656
5092,0.0624590085347494,0.162690470377604,0.431477661132812,1060957.00000799
5093,0.0629750048319499,0.161686737060547,0.424953328450521,1211450.08879332
5094,0.0625211372375488,0.163422103881836,0.431481333414714,1060957.00000799
5095,0.0631011695861816,0.162412704467773,0.424960673014323,1196857.30478412
5096,0.0626737047831217,0.164142440795898,0.431492340087891,1060957.00000799
5097,0.0633177731831868,0.163117039998372,0.424978342692057,1060957.00000799
5098,0.0629119402567546,0.164838272094727,0.431513010660807,1060957.00000799
5099,0.0648949724833171,0.154387466430664,0.405706675211589,1243966.31010955
5100,0.0643008066813151,0.156072937011719,0.412074676513672,431970.229492182
5101,0.0646284726460775,0.155077672322591,0.40568500773112,1128527.50108026
5102,0.0640729039510091,0.15677724202474,0.412057006835937,431970.229492182
5103,0.0644589703877767,0.155799840291341,0.405673004150391,1250594.98730751
5104,0.0639411036173503,0.15750693766276,0.412048665364583,1223777.53999948
5105,0.0643912061055501,0.156539001464844,0.405668334960938,1249013.44846456
5106,0.0639091059366862,0.158246134440104,0.412046661376953,948169.156255764
5107,0.0644269727071126,0.157279134114583,0.40567100016276,1223777.53999948
5108,0.0639768702189128,0.158982467651367,0.412051330566406,948169.156255764
5109,0.0645644365946452,0.158006968180339,0.405681335449219,1217479.17920209
5110,0.0641426035563151,0.159701838175456,0.412062672932943,948169.156255764
5111,0.0648008054097493,0.158708470662435,0.40569834391276,948169.156255764
5112,0.064403439839681,0.160393936157227,0.412082346598307,948169.156255764
5113,0.0663883056640625,0.150078735351562,0.386880615234375,1259896.04289437
5114,0.0657847722371419,0.151728398640951,0.393096944173177,563621.106874071
5115,0.066096440633138,0.150765131632487,0.386856943766276,1189899.44542076
5116,0.0655343068440755,0.152428934733073,0.393077006022135,563621.106874071
5117,0.0659099756876628,0.151487335205078,0.386840901692708,1269462.14130359
5118,0.0653902079264323,0.153158671061198,0.393064900716146,1224168.47044492
5119,0.0658355763753255,0.152228368123372,0.386834462483724,1250400.76226419
5120,0.0653544413248698,0.153901601155599,0.393062235514323,1060925.63607434
5121,0.0658742090861003,0.152974136352539,0.386838236490885,1224168.47044492
5122,0.065428840637207,0.154644536336263,0.393068674723307,1060925.63607434
5123,0.066026741027832,0.153706705729167,0.386851277669271,1211805.71682339
5124,0.06561243947347,0.155365804036458,0.393083607991536,1060925.63607434
5125,0.0662856725056966,0.154405370076497,0.38687294514974,1060925.63607434
5126,0.065895871480306,0.156053166707357,0.39310634358724,1060925.63607434
5127,0.0678788401285807,0.145870737711589,0.36850434366862,1262358.33384661
5128,0.0672677408854167,0.147483703613281,0.374571075439453,573913.401031159
5129,0.0675643742879232,0.146552434285482,0.368477040608724,1247728.35347404
5130,0.0669966074625651,0.148184199015299,0.374546579996745,1266571.72157984
5131,0.067361941019694,0.147276499430339,0.368460072835286,1282309.92973447
5132,0.0668374430338542,0.148915832519531,0.374534332275391,1246417.1433566
5133,0.0672809092203776,0.148022267659505,0.368454427083333,1266571.72157984
5134,0.0667988103230794,0.149663467407227,0.374530558268229,1253326.49404394
5135,0.0673233083089193,0.148773666381836,0.368456298828125,1246417.1433566
5136,0.0668798421223958,0.150411102294922,0.374536204020182,1150303.91831971
5137,0.0674862416585286,0.149509969075521,0.368470438639323,1253326.49404394
5138,0.0670785090128581,0.151135172526042,0.37455507405599,1150303.91831971
5139,0.0677677408854167,0.150204869588216,0.368494944254557,1150303.91831971
5140,0.0673892059326172,0.15181596883138,0.374580485026042,1150303.91831971
5141,0.0693684717814128,0.141764404296875,0.350576304117839,1298835.27892764
5142,0.0687470067342122,0.143341603597005,0.356492370605469,1299398.98052294
5143,0.0690276082356771,0.142439539591471,0.350549001057943,1273878.3299479
5144,0.0684560750325521,0.144037404378255,0.356466939290365,1276016.0949375
5145,0.068812006632487,0.143165471394857,0.350528279622396,1299398.98052294
5146,0.068285639444987,0.144772801717122,0.356451873779297,1215562.16431777
5147,0.0687234725952148,0.143918802897135,0.350521708170573,1276016.0949375
5148,0.0682432403564453,0.145528935750326,0.356450002034505,1263371.20622884
