FaceID,X,Y,Z,Heat Flux
2232,0.124986766,0.075885506,0.137274668,0
2233,0.124485837,0.076289439,0.142453339,0
2234,0.124984881,0.076665138,0.149059336,0
2235,0.124481125,0.077072871,0.154313339,0
2236,0.124980169,0.077442904,0.160843338,0
2237,0.124478297,0.07785627,0.166172007,0
2238,0.124980169,0.078224436,0.172625671,1361434.618
2239,0.124478297,0.078644402,0.178027639,1356221.416
2240,0.124980169,0.079008802,0.184405004,1361536.705
2241,0.124476415,0.079434402,0.189881343,1355324.629
2242,0.124978287,0.079794103,0.196185338,1357444.968
2243,0.124474533,0.080226303,0.201737971,1353801.899
2244,0.124978287,0.080580338,0.207966634,1351943.838
2245,0.124474533,0.081018171,0.213592672,1351042.279
2246,0.124976405,0.081367505,0.219744105,1346008.318
2247,0.124472651,0.081811005,0.225446442,1347893.072
2248,0.124974523,0.08215657,0.231524475,1343025.546
2249,0.124470767,0.082604769,0.237301173,1346570.08
2250,0.124972638,0.082946569,0.243302902,1344803.192
2251,0.124468882,0.083400403,0.249153035,1295951.434
2252,0.124972638,0.083740303,0.255081334,1347858.764
2253,0.124468882,0.084200737,0.261004939,1298655.093
2254,0.124972638,0.084536903,0.266855092,1349200.04
2255,0.124468882,0.08500207,0.27285496,1297881.059
2256,0.124972638,0.085331637,0.278631653,1347013.046
2257,0.124467,0.085801503,0.284707784,1343816.758
2258,0.124968875,0.086128237,0.290408223,1343465.179
2259,0.124463236,0.08660657,0.29655779,1344560.257
2260,0.124966993,0.086928571,0.302181976,1339719.817
2261,0.124463236,0.087409737,0.308405935,1344064.694
2262,0.124966993,0.087727038,0.313956675,0
2263,0.124463236,0.08821667,0.320256866,0
2264,0.124966993,0.088531138,0.325730367,0
2265,0.124461355,0.089025469,0.332102132,0
2266,0.124965111,0.089333371,0.337500336,1353128.146
2267,0.124459473,0.089833371,0.343948405,1351529.084
2268,0.124965111,0.090139407,0.349273142,1358827.285
2269,0.124459473,0.090645073,0.355794637,1358388.445
2270,0.124963226,0.090944506,0.361043101,1363215.982
2271,0.124457588,0.091455805,0.3676409,1362689.327
2272,0.124961342,0.091752406,0.372815908,1365253.187
2273,0.124455706,0.092272171,0.37948818,1362990.09
2274,0.12495946,0.092562172,0.384585876,1365507.365
2275,0.124453824,0.09308567,0.39133134,1363197.202
2276,0.12495946,0.093371905,0.396353668,1366675.282
2277,0.124453824,0.093903905,0.403175669,1364060.967
2278,0.12495946,0.094185473,0.408124003,1367305.099
2279,0.124451937,0.09472124,0.415019338,1365942.724
2280,0.124957573,0.094997139,0.41989033,1368362.488
2281,0.12445005,0.095541372,0.426859996,1319713.779
2282,0.124955691,0.095813505,0.431658335,1369694.004
2283,0.124448168,0.096363403,0.43870401,1321347.707
2284,0.124953809,0.096630803,0.443427012,1371505.643
2285,0.124448168,0.097186335,0.450547343,1322871.72
2286,0.124953809,0.097448069,0.455193339,1372356.595
2287,0.124446289,0.098008336,0.462387004,1322637.11
2288,0.12495193,0.098266337,0.466957672,1372043.427
2289,0.12444441,0.098834137,0.474227671,1322046.51
2290,0.12495193,0.099088369,0.478723999,1371613.606
2291,0.12444441,0.099659935,0.486067322,1320817.726
2292,0.124950045,0.099907567,0.490488322,1370043.905
2293,0.124442525,0.100486636,0.497906331,1319659.284
2294,0.124948161,0.100732371,0.502253011,1369324.695
2295,0.124439697,0.101319005,0.509744344,1319556.153
2296,0.124945333,0.101559105,0.514014343,1369521.973
2297,0.124436869,0.102149503,0.521579997,1320598.568
2298,0.124945333,0.102384903,0.525776672,1371512.634
2299,0.124436869,0.102980937,0.533418681,1322942.839
2300,0.124945333,0.10321257,0.537539022,0
2301,0.124434987,0.103814237,0.545254354,1320489.113
2302,0.124943451,0.104040235,0.549301351,1376386.27
2303,0.124941569,0.104590136,0.557093018,1322545.871
2304,0.124431224,0.10492347,0.560987345,1378636.345
2305,0.12650179,0.067244504,0.006705668,2484320.425
2306,0.125999921,0.067548637,0.01083666,-119852.9253
2307,0.126499908,0.067990237,0.018272664,1251282.401
2308,0.125998039,0.068300003,0.022477666,1288125.13
2309,0.126497086,0.068737836,0.029839005,0
2310,0.125995216,0.069051369,0.034119334,1194788.772
2311,0.126494263,0.069484502,0.041404668,1253666.744
2312,0.125995216,0.06980277,0.045759669,0
2313,0.126494263,0.070233103,0.052967672,1254471.594
2314,0.125995216,0.070557037,0.057398671,0
2315,0.126494263,0.070984505,0.064532003,1265529.48
2316,0.125995216,0.071314072,0.069038335,1211195.637
2317,0.126494263,0.071738703,0.076095673,1219345.155
2318,0.125992391,0.07207487,0.080674672,1222791.138
2319,0.126491437,0.072494804,0.087656672,1234640.425
2320,0.125989566,0.072834737,0.092312002,1247213.247
2321,0.126491437,0.073248103,0.099219671,1243828.555
2322,0.125989566,0.073593669,0.103947673,1294355.12
2323,0.126491437,0.074005137,0.110779007,1251627.678
2324,0.125989566,0.074359172,0.115583003,1300964.782
2325,0.126491437,0.074767838,0.122338669,1260943.611
2326,0.125989566,0.075125671,0.127217,1313265.431
2327,0.126491437,0.075527738,0.133896667,0
2328,0.125989566,0.075891172,0.138851664,0
2329,0.126491437,0.076291336,0.145455999,0
2330,0.125987681,0.076661369,0.150485001,0
2331,0.126489553,0.07705687,0.157014669,0
2332,0.125985797,0.077430672,0.162119003,0
2333,0.126487668,0.077822405,0.168572673,1364028.599
2334,0.125983912,0.078202805,0.173750671,1361434.618
2335,0.126485784,0.078590736,0.180128138,1367817.216
2336,0.125983912,0.078976768,0.185380503,1361536.705
2337,0.126485784,0.079360936,0.191682638,1362322.087
2338,0.125983912,0.07975267,0.197011134,1357444.968
2339,0.126485784,0.080132139,0.203238866,1353993.637
2340,0.125983912,0.080527606,0.208641734,1351943.838
2341,0.126485784,0.080903305,0.214794139,1347271.086
2342,0.12598203,0.081305372,0.220270472,1346008.318
2343,0.126483902,0.081677305,0.226348506,1342236.708
2344,0.125980148,0.082085004,0.231900172,1343025.546
2345,0.126483902,0.082453171,0.237902873,1342854.111
2346,0.125980148,0.082866536,0.243528905,1344803.192
2347,0.126483902,0.083229037,0.249455307,1302544.697
2348,0.125980148,0.083648969,0.255157603,1300637.319
2349,0.126483902,0.084007703,0.261007741,1351439.048
2350,0.125980148,0.084435204,0.266781626,1304548.732
2351,0.126483902,0.084789271,0.272555511,1352637.798
2352,0.125980148,0.085220538,0.27840567,1303373.343
2353,0.126483902,0.08556797,0.284107992,1347976.509
2354,0.125978266,0.086005803,0.290034414,1343465.179
2355,0.12648202,0.086352303,0.295660451,1340605.03
2356,0.125976384,0.086796738,0.301658447,1339719.817
2357,0.126480138,0.087136637,0.30720634,0
2358,0.125974503,0.087585772,0.313280609,0
2359,0.126478256,0.087923805,0.318755035,0
2360,0.125974503,0.088379539,0.324904602,0
2361,0.126478256,0.088711939,0.330302765,0
2362,0.125974503,0.08917144,0.336526733,1353128.146
2363,0.126478256,0.08949914,0.341851471,1362051.806
2364,0.125974503,0.089967107,0.348149811,1358827.285
2365,0.126478256,0.090291039,0.353398275,1365402.792
2366,0.125972618,0.090762772,0.35977007,1363215.982
2367,0.126476372,0.091080104,0.364944163,1366825.147
2368,0.125970734,0.091558439,0.371392202,1365253.187
2369,0.126476372,0.091872004,0.376490936,1368214.849
2370,0.125970734,0.092355972,0.383012339,1365507.365
2371,0.126476372,0.092665738,0.3880348,1369671.741
2372,0.125970734,0.093158173,0.394630666,1366675.282
2373,0.126476372,0.093464205,0.399577993,1371057.19
2374,0.125970734,0.093959506,0.406249329,1367305.099
2375,0.126476372,0.094258939,0.411121328,1371034.782
2376,0.125970734,0.094760806,0.417866994,1368362.488
2377,0.126476372,0.095059273,0.42266333,1371715.014
2378,0.125968852,0.095567739,0.429485006,1324531.819
2379,0.12647449,0.095859639,0.434207011,1373374.968
2380,0.12596697,0.096372805,0.441103343,1326132.681
2381,0.126472605,0.096660004,0.445750336,1375515.344
2382,0.125965085,0.097179736,0.452720001,1327764.486
2383,0.126470721,0.097462234,0.45729067,1375976.943
2384,0.125965085,0.097988569,0.464334676,1327386.786
2385,0.126470721,0.098266368,0.468831675,1375514.658
2386,0.125965085,0.098798368,0.475950999,1326678.874
2387,0.126470721,0.099072367,0.480370656,1374761.047
2388,0.125963201,0.099610001,0.487564657,1325043.209
2389,0.126468836,0.099877401,0.49191099,1373053.024
2390,0.125961316,0.100420703,0.499181335,1323753.784
2391,0.126468836,0.100685303,0.503451335,1372421.355
2392,0.125961316,0.101237071,0.510793009,1323769.919
2393,0.126468836,0.101495069,0.514987671,1372917.14
2394,0.125961316,0.102052503,0.52240568,1324931.869
2395,0.126468836,0.102306735,0.526527018,0
2396,0.125961316,0.102870768,0.534018351,1327401.527
2397,0.126468836,0.103118401,0.538062337,0
2398,0.125961316,0.1036862,0.545630005,1325193.42
2399,0.126468836,0.104470535,0.557242676,1327767.717
2400,0.126468836,0.103930066,0.549600667,0
2401,0.125959435,0.104776571,0.56106368,1383902.293
2402,0.12799988,0.06715317,0.006255341,2110337.605
2403,0.127500829,0.067415871,0.010160339,-198969.4662
2404,0.12799988,0.067881971,0.017596334,1251282.401
2405,0.127500829,0.068152204,0.021577667,1237426.966
2406,0.12799988,0.068615471,0.028938004,0
2407,0.127498006,0.068891337,0.032994339,0
2408,0.127997058,0.069348938,0.040277339,1244667.416
2409,0.127495183,0.069628571,0.044407338,0
2410,0.127997058,0.070082438,0.051615336,1238329.398
2411,0.127495183,0.070368703,0.055820669,1209933.643
2412,0.127997058,0.070820669,0.062955002,0
2413,0.127495183,0.071112536,0.067235336,0
2414,0.127997058,0.071559804,0.074294337,1277581.34
2415,0.127495183,0.071856405,0.078648341,1219345.155
2416,0.127997058,0.07230087,0.085630341,1267847.722
2417,0.127495183,0.072603104,0.090059672,1234640.425
2418,0.127997058,0.073042837,0.096965337,1279188.685
2419,0.127495183,0.073347903,0.101470006,1243828.555
2420,0.127997058,0.073783869,0.108301341,1302643.241
2421,0.127495183,0.074095538,0.112882339,1301928.004
2422,0.127997058,0.074527738,0.119638336,1309142.156
2423,0.127495183,0.074846003,0.12429067,1308625.009
2424,0.127997058,0.075273504,0.130970337,0
2425,0.127495183,0.075597404,0.135698003,0
2426,0.127997058,0.076021105,0.142304337,0
2427,0.127495183,0.076351603,0.147107335,0
2428,0.127997058,0.076771568,0.153637339,0
2429,0.127495183,0.077106801,0.158515671,0
2430,0.127997058,0.077522036,0.164971339,0
2431,0.127493299,0.077863838,0.169924006,1364028.599
2432,0.127995173,0.078276237,0.17630161,1373056.233
2433,0.127491414,0.078622737,0.181327744,1367817.216
2434,0.127995173,0.079030436,0.187631907,1369404.329
2435,0.127491414,0.079382604,0.192734436,1362322.087
2436,0.127995173,0.07978657,0.198962168,1361683.637
2437,0.127491414,0.080144371,0.204138102,1353993.637
2438,0.127995173,0.080541705,0.210290466,1353134.696
2439,0.127491414,0.080905172,0.215543635,1347271.086
2440,0.127995173,0.081299703,0.221621668,1347246.561
2441,0.127491414,0.081669769,0.226950205,1342236.708
2442,0.127995173,0.08205957,0.232951935,1345439.23
2443,0.127491414,0.082435272,0.238352936,1342854.111
2444,0.127995173,0.082821337,0.244278402,1347818.738
2445,0.127491414,0.083201736,0.24975474,1346521.373
2446,0.127995173,0.083583069,0.255606776,1352199.918
2447,0.127491414,0.083969103,0.261157481,1351439.048
2448,0.127995173,0.084346705,0.266931366,1356307.473
2449,0.127491414,0.084739372,0.272555511,1309544.215
2450,0.127995173,0.085113205,0.278255951,1355842.742
2451,0.127491414,0.085510536,0.283958272,1307009.022
2452,0.127995173,0.085877736,0.28958432,1348404.37
2453,0.127491414,0.08628167,0.295360077,1299259.679
2454,0.127995173,0.08664797,0.300907969,0
2455,0.127489532,0.087058502,0.306756236,0
2456,0.127993291,0.087418203,0.312230703,0
2457,0.127487651,0.087834371,0.318155233,0
2458,0.127993291,0.088190305,0.323555298,0
2459,0.127487651,0.088612139,0.329553263,0
2460,0.127993291,0.088961472,0.334877065,0
2461,0.127487651,0.089388972,0.340951304,1362051.806
2462,0.127993291,0.089736404,0.346199768,0
2463,0.127487651,0.090170504,0.352348399,1365402.792
2464,0.127993291,0.090512304,0.357520599,1371087.724
2465,0.127487651,0.09095017,0.363744568,1366825.147
2466,0.127993291,0.091288203,0.368842367,1371782.724
2467,0.127487651,0.091731702,0.375140696,1368214.849
2468,0.127993291,0.092065969,0.380163096,1373624.552
2469,0.127487651,0.092516037,0.386535797,1369671.741
2470,0.127993291,0.092846537,0.391481995,1375732.238
2471,0.127487651,0.093302272,0.397928324,1371057.19
2472,0.127993291,0.093626172,0.402800334,1376688.672
2473,0.127487651,0.09408754,0.409322001,1371034.782
2474,0.127993291,0.094407672,0.414120341,1375951.893
2475,0.127487651,0.094877538,0.420716003,1371715.014
2476,0.127993291,0.095193904,0.425439006,1376610.996
2477,0.127487651,0.095667539,0.432108337,1373374.968
2478,0.127993291,0.095977338,0.43675533,1378252.985
2479,0.127485766,0.096456637,0.443500997,1375515.344
2480,0.127991407,0.096762637,0.448073324,1380109.871
2481,0.127483882,0.097248502,0.454893331,1375976.943
2482,0.127991407,0.097548869,0.45939034,1380722.961
2483,0.127483882,0.0980404,0.466284678,1375514.658
2484,0.127991407,0.098336067,0.470707347,1380404.528
2485,0.127483882,0.098836034,0.477674001,1374761.047
2486,0.127991407,0.099127935,0.482020335,1379564.832
2487,0.127483882,0.099631668,0.489063324,1325043.209
2488,0.127991407,0.099916969,0.493336334,1377297.945
2489,0.127483882,0.100427302,0.500454,1323753.784
2490,0.127991407,0.100709803,0.504649007,0
2491,0.127483882,0.101225802,0.511841003,1323769.919
2492,0.127991407,0.101503571,0.515961344,0
2493,0.127483882,0.102027069,0.52322935,1324931.869
2494,0.127991407,0.102301069,0.527276347,0
2495,0.127483882,0.102828367,0.534618001,1327401.527
2496,0.127991407,0.1030958,0.538588664,0
2497,0.127483882,0.1036297,0.546003662,1330180.334
2498,0.127991407,0.103894267,0.549901001,0
2499,0.127991407,0.104422501,0.557392334,1333168.732
2500,0.127483882,0.104698402,0.561137004,0
2501,0.128998917,0.06715317,0.006255341,2110337.605
2502,0.129498901,0.067415871,0.010160339,-198969.4662
2503,0.128998917,0.067881971,0.017596334,1251282.401
2504,0.129498901,0.068152204,0.021577667,1237426.966
2505,0.128998917,0.068615471,0.028938004,0
2506,0.129498901,0.068891337,0.032994339,0
2507,0.128998917,0.069348938,0.040277339,1244667.416
2508,0.129498901,0.069628571,0.044407338,0
2509,0.128998917,0.070082438,0.051615336,1238329.398
2510,0.129498901,0.070368703,0.055820669,1209933.643
2511,0.128998917,0.070820669,0.062955002,0
2512,0.129498901,0.071112536,0.067235336,0
2513,0.128998917,0.071559804,0.074294337,1277581.34
2514,0.129498901,0.071856405,0.078648341,1219345.155
2515,0.128998917,0.07230087,0.085630341,1267847.722
2516,0.129500783,0.072603104,0.090059672,1234640.425
2517,0.129000799,0.073042837,0.096965337,1279188.685
2518,0.129502665,0.073347903,0.101470006,1243828.555
2519,0.129000799,0.073783869,0.108301341,1302643.241
2520,0.129502665,0.074095538,0.112882339,1301928.004
2521,0.129000799,0.074527738,0.119638336,1309142.156
2522,0.129502665,0.074846003,0.12429067,1308625.009
2523,0.129000799,0.075273504,0.130970337,0
2524,0.129502665,0.075597404,0.135698003,1269347.647
2525,0.129000799,0.076021105,0.142304337,0
2526,0.129502665,0.076351603,0.147107335,1288709.502
2527,0.129000799,0.076771568,0.153637339,0
2528,0.129502665,0.077106801,0.158515671,1304427.242
2529,0.129000799,0.077522036,0.164971339,0
2530,0.129502665,0.077863838,0.169924006,1364028.599
2531,0.129000799,0.078276237,0.17630161,1373056.233
2532,0.129502665,0.078622737,0.181327744,1367817.216
2533,0.129000799,0.079030436,0.187631907,1369404.329
2534,0.129502665,0.079382604,0.192734436,1362322.087
2535,0.129000799,0.07978657,0.198962168,1361683.637
2536,0.129502665,0.080144371,0.204138102,1353993.637
2537,0.129000799,0.080541705,0.210290466,1353134.696
2538,0.129502665,0.080905172,0.215543635,1347271.086
2539,0.129000799,0.081299703,0.221621668,1347246.561
2540,0.129502665,0.081669769,0.226950205,1342236.708
2541,0.129000799,0.08205957,0.232951935,1345439.23
2542,0.129505488,0.082435272,0.238352936,1342854.111
2543,0.129003621,0.082821337,0.244278402,1347818.738
2544,0.129508311,0.083201736,0.24975474,1346521.373
2545,0.129003621,0.083583069,0.255606776,1352199.918
2546,0.129508311,0.083969103,0.261157481,1351439.048
2547,0.129003621,0.084346705,0.266931366,1356307.473
2548,0.129508311,0.084739372,0.272555511,1352637.798
2549,0.129003621,0.085113205,0.278255951,1355842.742
2550,0.129508311,0.085510536,0.283958272,1347976.509
2551,0.129003621,0.085877736,0.28958432,1348404.37
2552,0.129508311,0.08628167,0.295360077,1340605.03
2553,0.129003621,0.08664797,0.300907969,0
2554,0.129508311,0.087058502,0.306756236,0
2555,0.129003621,0.087418203,0.312230703,0
2556,0.129508311,0.087834371,0.318155233,0
2557,0.129003621,0.088190305,0.323555298,0
2558,0.129508311,0.088612139,0.329553263,0
2559,0.129003621,0.088961472,0.334877065,0
2560,0.129508311,0.089388972,0.340951304,1362051.806
2561,0.129003621,0.089736404,0.346199768,0
2562,0.129508311,0.090170504,0.352348399,1365402.792
2563,0.129003621,0.090512304,0.357520599,1371087.724
2564,0.129510198,0.09095017,0.363744568,1366825.147
2565,0.129005508,0.091288203,0.368842367,1371782.724
2566,0.129512085,0.091731702,0.375140696,1368214.849
2567,0.129005508,0.092065969,0.380163096,1373624.552
2568,0.129512085,0.092516037,0.386535797,1369671.741
2569,0.129005508,0.092846537,0.391481995,1375732.238
2570,0.129512085,0.093302272,0.397928324,1371057.19
2571,0.129005508,0.093626172,0.402800334,1376688.672
2572,0.129512085,0.09408754,0.409322001,1371034.782
2573,0.129005508,0.094407672,0.414120341,1375951.893
2574,0.129512085,0.094877538,0.420716003,1371715.014
2575,0.129005508,0.095193904,0.425439006,1376610.996
2576,0.129512085,0.095667539,0.432108337,1369694.004
2577,0.129005508,0.095977338,0.43675533,1378252.985
2578,0.129512085,0.096456637,0.443500997,1371505.643
2579,0.129005508,0.096762637,0.448073324,1380109.871
2580,0.129512085,0.097248502,0.454893331,1372356.595
2581,0.129005508,0.097548869,0.45939034,1380722.961
2582,0.129512085,0.0980404,0.466284678,1372043.427
2583,0.129005508,0.098336067,0.470707347,1380404.528
2584,0.129512085,0.098836034,0.477674001,1371613.606
2585,0.129005508,0.099127935,0.482020335,1379564.832
2586,0.129512085,0.099631668,0.489063324,1370043.905
2587,0.129005508,0.099916969,0.493336334,1377297.945
2588,0.129513972,0.100427302,0.500454,1369324.695
2589,0.129007395,0.100709803,0.504649007,0
2590,0.129515859,0.101225802,0.511841003,1323769.919
2591,0.129007395,0.101503571,0.515961344,0
2592,0.129515859,0.102027069,0.52322935,1324931.869
2593,0.129007395,0.102301069,0.527276347,0
2594,0.129515859,0.102828367,0.534618001,1327401.527
2595,0.129007395,0.1030958,0.538588664,0
2596,0.129515859,0.1036297,0.546003662,1330180.334
2597,0.129007395,0.103894267,0.549901001,0
2598,0.129515859,0.104434736,0.557392334,1333168.732
2599,0.129007395,0.104692736,0.561213338,0
2600,0.130498871,0.067244504,0.006705668,2484320.425
2601,0.130998856,0.067548637,0.01083666,-119852.9253
2602,0.130498871,0.067990237,0.018272664,1352929.097
2603,0.130998856,0.068300003,0.022477666,1406342.314
2604,0.130498871,0.068737836,0.029839005,1247350.15
2605,0.130998856,0.069051369,0.034119334,1194788.772
2606,0.130498871,0.069484502,0.041404668,1253666.744
2607,0.131000743,0.06980277,0.045759669,0
2608,0.130500758,0.070233103,0.052967672,1254471.594
2609,0.13100263,0.070557037,0.057398671,0
2610,0.130500758,0.070984505,0.064532003,1265529.48
2611,0.13100263,0.071314072,0.069038335,1211195.637
2612,0.130500758,0.071738703,0.076095673,1268379.012
2613,0.13100263,0.07207487,0.080674672,1222791.138
2614,0.13050264,0.072494804,0.087656672,1277139.021
2615,0.131004512,0.072834737,0.092312002,1247213.247
2616,0.130504522,0.073248103,0.099219671,1287304.812
2617,0.131004512,0.073593669,0.103947673,1246293.447
2618,0.130504522,0.074005137,0.110779007,1301928.004
2619,0.131006393,0.074359172,0.115583003,1249058.965
2620,0.130506404,0.074767838,0.122338669,1308625.009
2621,0.131008275,0.075125671,0.127217,1264618.538
2622,0.130506404,0.075527738,0.133896667,0
2623,0.131008275,0.075891172,0.138851664,1279353.389
2624,0.130506404,0.076291336,0.145455999,0
2625,0.131008275,0.076661369,0.150485001,1290212.948
2626,0.130506404,0.07705687,0.157014669,0
2627,0.131008275,0.077430672,0.162119003,0
2628,0.130506404,0.077822405,0.168572673,1364028.599
2629,0.131008275,0.078202805,0.173750671,1361434.618
2630,0.130506404,0.078590736,0.180128138,1367817.216
2631,0.131010157,0.078976768,0.185380503,1361536.705
2632,0.130508286,0.079360936,0.191682638,1362322.087
2633,0.131012039,0.07975267,0.197011134,1357444.968
2634,0.130508286,0.080132139,0.203238866,1353993.637
2635,0.131012039,0.080527606,0.208641734,1351943.838
2636,0.130508286,0.080903305,0.214794139,1347271.086
2637,0.131012039,0.081305372,0.220270472,1346008.318
2638,0.130508286,0.081677305,0.226348506,1342236.708
2639,0.131012039,0.082085004,0.231900172,1343025.546
2640,0.130511108,0.082453171,0.237902873,1342854.111
2641,0.131014862,0.082866536,0.243528905,1344803.192
2642,0.130513931,0.083229037,0.249455307,1346521.373
2643,0.13101769,0.083648969,0.255157603,1347858.764
2644,0.130516759,0.084007703,0.261007741,1351439.048
2645,0.131020518,0.084435204,0.266781626,1349200.04
2646,0.130516759,0.084789271,0.272555511,1352637.798
2647,0.131020518,0.085220538,0.27840567,1347013.046
2648,0.130516759,0.08556797,0.284107992,1347976.509
2649,0.131020518,0.086005803,0.290034414,1343465.179
2650,0.130516759,0.086352303,0.295660451,1340605.03
2651,0.131020518,0.086796738,0.301658447,1339719.817
2652,0.130516759,0.087136637,0.30720634,0
2653,0.131020518,0.087585772,0.313280609,0
2654,0.130516759,0.087923805,0.318755035,0
2655,0.1310224,0.088379539,0.324904602,0
2656,0.130518641,0.088711939,0.330302765,0
2657,0.131024282,0.08917144,0.336526733,1353128.146
2658,0.130518641,0.08949914,0.341851471,1362051.806
2659,0.131024282,0.089967107,0.348149811,1358827.285
2660,0.130518641,0.090291039,0.353398275,1365402.792
2661,0.131024282,0.090762772,0.35977007,1320307.861
2662,0.130520528,0.091080104,0.364944163,1366825.147
2663,0.131026169,0.091558439,0.371392202,1321220.492
2664,0.130522415,0.091872004,0.376490936,1368214.849
2665,0.131028056,0.092355972,0.383012339,1322589.164
2666,0.130524302,0.092665738,0.3880348,1369671.741
2667,0.131029943,0.093158173,0.394630666,1323825.502
2668,0.130524302,0.093464205,0.399577993,1371057.19
2669,0.131029943,0.093959506,0.406249329,1323627.533
2670,0.130524302,0.094258939,0.411121328,1371034.782
2671,0.131029943,0.094760806,0.417866994,1323422.439
2672,0.130524302,0.095059273,0.42266333,1371715.014
2673,0.131029943,0.095567739,0.429485006,1324531.819
2674,0.130524302,0.095859639,0.434207011,1373374.968
2675,0.131029943,0.096372805,0.441103343,1326132.681
2676,0.130524302,0.096660004,0.445750336,1375515.344
2677,0.131031825,0.097179736,0.452720001,1327764.486
2678,0.130526184,0.097462234,0.45729067,1375976.943
2679,0.131033707,0.097988569,0.464334676,1327386.786
2680,0.130526184,0.098266368,0.468831675,1375514.658
2681,0.131033707,0.098798368,0.475950999,1326678.874
2682,0.130526184,0.099072367,0.480370656,1374761.047
2683,0.131033707,0.099610001,0.487564657,1325043.209
2684,0.130526184,0.099877401,0.49191099,1373053.024
2685,0.131033707,0.100420703,0.499181335,1323753.784
2686,0.130528071,0.100685303,0.503451335,1372421.355
2687,0.131035594,0.101237071,0.510793009,1323769.919
2688,0.130529958,0.101495069,0.514987671,1372917.14
2689,0.131037476,0.102052503,0.52240568,1324931.869
2690,0.13053184,0.102306735,0.526527018,0
2691,0.131039358,0.102870768,0.534018351,1327401.527
2692,0.13053184,0.103118401,0.538062337,0
2693,0.131039358,0.1036862,0.545630005,1330180.334
2694,0.13053184,0.103930066,0.549600667,0
2695,0.131039358,0.104506335,0.557242676,1327767.717
2696,0.13053184,0.104746437,0.561137004,1383902.293
2697,0.13199883,0.067440336,0.007605998,1851515.905
2698,0.13249882,0.067782135,0.011960999,-162063.2881
2699,0.13199883,0.068200203,0.019396662,1412645.536
2700,0.132500707,0.068545771,0.023826665,1452083.617
2701,0.132000717,0.068959104,0.031187998,1250280.961
2702,0.132502594,0.069310336,0.035694667,1208018.448
2703,0.132002604,0.069720868,0.042981003,1249547.578
2704,0.132504481,0.070078702,0.047562007,0
2705,0.132004491,0.070484538,0.054771673,1278877.804
2706,0.132504481,0.070848005,0.059426005,0
2707,0.132004491,0.071250071,0.066559336,1263727.632
2708,0.132506363,0.071620104,0.071288005,1219544.031
2709,0.132006373,0.072020271,0.078346003,1268195.764
2710,0.132508245,0.072395938,0.083150335,1235695.719
2711,0.132006373,0.072790469,0.090134333,1291243.656
2712,0.132508245,0.073169935,0.095014669,1249868.07
2713,0.132006373,0.073559769,0.101920339,1294355.12
2714,0.132508245,0.07394487,0.106874008,1246158.724
2715,0.132008255,0.074332804,0.113705338,1300964.782
2716,0.132512009,0.074725471,0.118736003,1254049.605
2717,0.132012019,0.075109673,0.125491999,1313265.431
2718,0.132513891,0.075506073,0.130594671,1273583.286
2719,0.132012019,0.075885506,0.137274668,0
2720,0.132513891,0.076289439,0.142453339,1285975.234
2721,0.132012019,0.076665138,0.149059336,0
2722,0.132513891,0.077072871,0.154313339,0
2723,0.132012019,0.077442904,0.160843338,0
2724,0.132515778,0.07785627,0.166172007,0
2725,0.132013906,0.078224436,0.172625671,1361434.618
2726,0.132517665,0.078644402,0.178027639,1356221.416
2727,0.132015788,0.079008802,0.184405004,1361536.705
2728,0.132519547,0.079434402,0.189881343,1355324.629
2729,0.13201767,0.079794103,0.196185338,1357444.968
2730,0.132519547,0.080226303,0.201737971,1353801.899
2731,0.13201767,0.080580338,0.207966634,1351943.838
2732,0.132522369,0.081018171,0.213592672,1351042.279
2733,0.132020493,0.081367505,0.219744105,1346008.318
2734,0.132525192,0.081811005,0.225446442,1347893.072
2735,0.132020493,0.08215657,0.231524475,1343025.546
2736,0.132525192,0.082604769,0.237301173,1346570.08
2737,0.132020493,0.082946569,0.243302902,1344803.192
2738,0.132525192,0.083400403,0.249153035,1347326.953
2739,0.132023321,0.083740303,0.255081334,1347858.764
2740,0.132529902,0.084200737,0.261004939,1346946.532
2741,0.13202803,0.084536903,0.266855092,1349200.04
2742,0.132531784,0.08500207,0.27285496,1344516.916
2743,0.13202803,0.085331637,0.278631653,1347013.046
2744,0.132531784,0.085801503,0.284707784,1343816.758
2745,0.13202803,0.086128237,0.290408223,1343465.179
2746,0.132531784,0.08660657,0.29655779,1344560.257
2747,0.13202803,0.086928571,0.302181976,1339719.817
2748,0.132533666,0.087409737,0.308405935,1344064.694
2749,0.132029912,0.087727038,0.313956675,0
2750,0.132535548,0.08821667,0.320256866,0
2751,0.132031794,0.088531138,0.325730367,0
2752,0.13253743,0.089025469,0.332102132,0
2753,0.132033676,0.089333371,0.337500336,1353128.146
2754,0.13253743,0.089833371,0.343948405,1351529.084
2755,0.132033676,0.090139407,0.349273142,1358827.285
2756,0.132539317,0.090645073,0.355794637,1314932.063
2757,0.132035563,0.090944506,0.361043101,1363215.982
2758,0.132541204,0.091455805,0.3676409,1316539.816
2759,0.132035563,0.091752406,0.372815908,1365253.187
2760,0.132541204,0.092272171,0.37948818,1317266.522
2761,0.13203745,0.092562172,0.384585876,1365507.365
2762,0.132544973,0.09308567,0.39133134,1318052.597
2763,0.132041219,0.093371905,0.396353668,1366675.282
